Id,Name,Description,Add,Zipcode,Region,Town,Tel,Opentime,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Parkinginfo
C3_A15010100H_000732,小麗廚房,「小麗廚房」位於台東縣長濱鄉寧埔村一處寬敞、幽靜的房舍內，距離玉長公路南方約500公尺處；看見路邊小巧的土地公廟後，沿路便有清楚的指標引導至餐廳現址。店內外的木作全由男主人一手包辦，小巧、精緻、溫馨的用餐空間，則讓人心情愉快、食慾大開。 擁有一身好廚藝的老闆娘，過去開店前就經常招待朋友到自家用餐，規劃創業夢想後，便採用預約方式，提供無菜單料理美食，多使用台東在地新鮮、當季的食材，美味一上桌，色香味俱全令人食指大動！也因此開幕之後，好手藝便在當地偶口耳相傳下散布開來，為寧靜的寧埔村增添美味新話題。小麗廚房提供無菜單創意料理小餐館採預約制 必需先預約預約專線0937-430-458,臺東縣962長濱鄉寧埔村10鄰46-5號,962,臺東縣,長濱鄉,886-9-37430458,11:30 - 14:00 、 17:30 - 20:00,,https://www.eastcoast-nsa.gov.tw/image/41392/640x480,小麗廚房,,,,,121.414710,23.243830,9,,用餐園區內停車
C3_A15010100H_000733,東粄香傳統米食坊,「東粄香傳統米食坊」老主人最早為來自竹東的客家人，老主人(劉榮華)的母親(羅林三妹)年經時在池上鄉白毛寮種植香茅，平時也製作客家小吃米食、糕點及肉粽到火車上來販賣。民國58年，老主人輾轉來到東海岸成功鎮討生活，發現當地沒有人在賣客家小吃，為迎合在地「討海人」吃米食的習慣，第二代(劉榮華)便憑著家鄉記憶，製作客家米食販售。又成功地區多漢族及原住民，為拉近他們的距離，便以漢人的「碗粿」來稱呼客家「水粄」，做為第一主打商品。 劉家碗粿沒有店面，.將每天現做的客家美食用小攤車推到菜市場旁來販賣，在成功飄香超過五十餘年，成為地方超人氣商品之一。第三代「劉俊良」接手經營後，為了讓大家更認識客家美食，將店家命名為「東粄香」，除了希望讓自家每位持續飄香以外，也希望外出打拼的子弟兵們，能多多返鄉承業。三代傳承的東粄香，延續客家阿嬤的好手藝，秉持勤奮精神，用粄來感動愛好古早味的饕客們！將來...,臺東縣961成功鎮中華路187號,961,臺東縣,成功鎮,886-8-9851327,早上07:30-12:00 台東縣成功鎮中華路118號，成功鎮農會(信用部)對面下午12:00-到售完 台東縣成功鎮中華路187號，自宅,,https://www.eastcoast-nsa.gov.tw/image/3664/640x480,東粄香傳統米食坊,,,,,121.381430,23.101660,9,,
C3_A15010100H_000741,齒草埔 - 料理人的家,「齒草埔料理研究工作室」位於台11線路旁的一幢洗石子房子內，不仔細留意，便會因為貪圖欣賞右側的蔚藍海景而不小心錯過。餐廳的經營者為一對年輕的小夫妻，2014年起開始經營這家隱蔽的法式風味餐廳。店內至多20個座位，室內風格簡單清新；菜色方面則每季更換一次菜單。由於老闆過去為餐廳法式料理大廚，夫妻二人回到家鄉後，便運用所長，結合長濱在地的時令食材，研發極富創意的四季料理，讓「飲食」和在地生活、藝術巧妙的融合，自 2014 開始至今，齒草埔正走過第七年，料理概念從長濱環境、黃帝內經、情詩、畫作、獨處的時間再到心境，這期間製作了 168 種不同的料理，2021 年 則將創作的方向轉換到釀酒葡萄的氣味特徵表現，白梢楠、格烏茲塔明那、黑皮諾、格那希期待這四種葡萄的香氣迎接每個人的四季。,臺東縣962長濱鄉長濱村齒草埔16號,962,臺東縣,長濱鄉,886-8-9832819,12:00 - 13:30 、 18:00 - 19:30,,https://www.eastcoast-nsa.gov.tw/image/41533/640x480,齒草埔- 料理人的家,,,,,121.443280,23.306050,9,,餐廳內停車
C3_A15010100H_000742,逗留豆遊,「逗留，豆遊」位於都蘭糖廠旁，是原興昌村「幸福食堂」的咖啡、甜品專員的新店面，店家外觀與內裝風格走清新、質樸路線，並提供自家烘焙的手作甜品、壓烤三明治與手沖單品咖啡。原本在北部從事與餐飲完全不同領域的兩位店家女主人，憑著一股尋找新生活與對咖啡、烘焙的熱情，便辭去原本在北部的工作，來到東部海岸重新生活。在一路摸索、不斷嘗試的過程中，建立自己對咖啡、甜品的品質堅持，同時，面對客人始終保持親切與熱忱，從餐點至親切服務，均讓人留下深刻印象。不論是甜品或咖啡，逗留豆遊堅持精選較好的咖啡豆與食材，每天手工新鮮製作與沖泡，不僅讓客人吃進美味，同時也吃進健康；加上店家親切又貼心的招呼與服務，開業不久，便有許多舊雨新知聞香而至。來到「逗留豆遊」這個可愛的空間，不妨點一杯溫潤的好咖啡和喜歡的甜品，再揀選一個喜歡的座位，享受悠閒的東海岸慢活時光之虞，也和店家一起聊聊關於世界各地咖啡的故事喔！,臺東縣959東河鄉都蘭村121-1號,959,臺東縣,東河鄉,886-9-12352025,10:00~18:00，週三、週四公休,,https://www.eastcoast-nsa.gov.tw/image/4001/640x480,逗留 豆遊,,,,,121.226630,22.872610,9,,
C3_A15010100H_000743,台11工作室,台11工作室位於都蘭糖廠主廠房內，大煙囪下的「台11」是由藝術創作者高敏書和她的釀酒師老公Brian(老布)所共同經營的工作室。店裡所有的藝術創作皆出自敏書的雙手：繪畫、服裝、飾品、裝置等。在台11除了能欣賞藝術以外，也可以品嚐「在地」、「原創」的手工精釀啤酒和蜂蜜酒。台11工作室內保留原本廠區的內部陳設，僅以簡單的隔間和不同風格的雕塑、創作和擺飾，營造出工作室的整體氛圍，工作室主人-敏書的創作充滿異國與自然風情，從作品中展現出對創作和生活的熱情。配合2015東海岸大地藝術節，目前工作室為東海岸開放藝術工作室之一，現正展出「浪；我們同在一起」特展，將東海岸獨特、自在不受束縛的奔放創作氛圍表露無遺。,臺東縣959東河鄉都蘭村61-1號,959,臺東縣,東河鄉,886-9-78092087,夏日營業時間summer opening hours~周三/四/五(WED/THURS/FRI) 14:00~24:00周六(SAT)12:00~24:00周日(SUN)12:00~17:00,,https://www.eastcoast-nsa.gov.tw/image/4010/640x480,台11工作室,,,,,121.225120,22.872390,9,,
C3_A15010100H_000937,巴蒂崮工作室(32鄰咖啡),「32鄰咖啡」位在都蘭村落內，鄰近都蘭國小，是在地返鄉青年在2015年9月才開業的咖啡店。這裡正巧也是部落裡的老人和青年會所。來這裡立刻可以感受到濃濃的部落風！年輕的店主-Bugau是個活潑開朗的阿美族青年，屬於部落裡的「拉薩棟」年齡階層。過去就讀餐飲相關科系的他，因為希望能多了解自己家鄉的文化、和阿公阿嬤學習更道地的族語和生活智慧，便決定留在部落裡幫忙。一段時日下來，自然也習得一身在部落裡生活的好手藝。熱心部落事務、搞笑開朗的他，久之自然也熟悉部落的種種大小人、事、物，因為這裡經常吸引部落裡的老人家和年輕人來此聚會，自然而然也成為部落裡的資訊交流中心之一。一邊品嚐咖啡之餘，店主還會一邊告訴你咖啡在不同溫度時，喝起來不一樣的口感喔！,臺東縣959東河鄉都蘭村32鄰274號,959,臺東縣,東河鄉,886-9-73463097,09:00 - 23:00,,https://www.eastcoast-nsa.gov.tw/image/4470/640x480,32鄰咖啡,,,,,121.228280,22.877460,9,,
C3_A15010100H_000938,逐浪海景咖啡,「逐浪海景咖啡」位於富山護魚區一帶，於2015年6月份開幕，擁有第一線靠海的絕佳視野，能在天氣晴朗時，將蔚藍海景盡收眼底，或沿著棧道走下海灘親近海洋。店內主打飲品和輕食，讓來到店裡的旅客，能放鬆地在此地消磨一個下午的時光；而靠海的樓下用餐區則特別規劃為「情人座」，是戀人和三五好友們約會賞景、聚會十分不錯的空間。雖然店家為半開放式的空間，但為了讓東北季風強勁的冬天時節，也能讓客人有溫暖避風的環境，店家更特別在用餐座位區加裝了強化擋風玻璃，讓客人不論晴雨都能在店裡放心用餐。 由於店家位在生態保護區內，也因此店家特別留意旅客來到此地的行為，若有任意丟棄垃圾或破壞當地生態的行為，會進行勸說，更不定時地淨灘，讓這塊美麗的環境能被共同珍惜及長久經營。,臺東縣954卑南鄉富山村12鄰杉原24號,954,臺東縣,卑南鄉,886-8-9281158,11:00-19:00,,https://www.eastcoast-nsa.gov.tw/image/4476/640x480,逐浪海景咖啡,,,,,121.186810,22.837110,9,,路邊停車
C3_A15010100H_000939,嘟邁風味餐,「嘟邁風味餐」位於美麗的花蓮鹽寮村台11線海邊，是鹽寮村當地偏原民風味的特色小餐館。可愛的老闆夫妻倆人，十幾年前來到這裡，各自發揮所長，一磚一瓦地打造這個靠海的悠閒空間。「嘟邁」(domay)是阿美族語：熊的意思，過去因為鹽寮這裡經常有熊出沒，所以阿美族人稱此地為domay。熱情好客的老闆娘，過去便經常在接待朋友時展現烹飪手藝，開店之後，便主打原民風格的餐點和合菜中常見的家常菜，歡迎遠道而來鹽寮用餐的朋友，事先電話預約用餐！ 「嘟邁風味餐」由夫妻兩人一手打造，餐館內外也可見到老闆的漂流木創作品。電影賽德克‧巴萊製作團隊，也曾特到訪此地向老闆購置創作藝品；而偶像劇「愛回來」更挑選鹽寮這一代民宿、海景以及餐館廚房拍攝，是到此地用餐時，另外值得一聽的新鮮事！,花蓮縣974壽豐鄉鹽寮村福德60之1號,974,花蓮縣,壽豐鄉,886-3-8671259,採預約制，請至少前一天打電話跟店家預約,,https://www.eastcoast-nsa.gov.tw/image/4485/640x480,嘟邁風味餐,,,,,121.601480,23.883020,9,,園區內停車
C3_A15010100H_000945,法式小酒館Bistro victor,「法式小酒館」位於綠島鄉南寮漁港附近，小巧典雅的餐館為「減碳愛綠島」的聯盟店家之一，不提供免洗餐具和外帶服務。喜愛綠島的店主-「阿吉」來到綠島開業已有2~3年時間，喜歡經常研讀食譜精進自己的廚藝。「法式小酒館」店內提供新鮮的異國、海鮮以及家常料理、簡單飲品，店內除了有固定的菜色外，不定期也推出特餐，為了提供消費者新鮮的食材，歡迎來到店裡用餐的客人事先預約。重視環境與生態保育的阿吉，除了廚藝外，也在2016年考取了潛水教練執照，未來希望能帶領綠島的遊客們一同欣賞綠島美麗的水域風光，同時落實環境教育，一同為綠島觀光永續發展盡心力。,臺東縣951綠島鄉南寮村17-5號,951,臺東縣,綠島鄉,886-8-9671119,請洽小酒館粉絲頁,,https://www.eastcoast-nsa.gov.tw/image/4700/640x480,法式小酒館,,,,,121.471240,22.664960,09,,
C3_A15010100H_000946,哈狗店,「哈狗店」位於綠島熱鬧的南寮大街上，為綠島低碳遊程中「減碳愛綠島」的店家之一，店內不提供免洗餐具。外觀搶眼繽紛的「哈狗店」，2010年起在綠島開始營業，只因老闆有個「想在海邊開店」的夢想，便選定美麗的綠島，以年輕的美式風格為餐廳主題，尤其在旺季的晚上，每天搭配不同的主題活動行銷宣傳，近年來已成為綠島熱門的主題餐廳之一。餐廳提供的餐點十分豐富，包含：披薩、義大利麵、點心以及各式調酒、飲料和咖啡，其中一款調酒更以北極熊造型為主軸，用飲品創意提醒大家別忘了愛護地球、節能減碳的重要性。而來到店裡消費，也可以選擇室內或海景的座位，和友人一起享受在綠島渡過的輕鬆假期！,臺東縣951綠島鄉南寮103號,951,臺東縣,綠島鄉,886-8-9671711,11:00~17:00;18:00~01:00,,https://www.eastcoast-nsa.gov.tw/image/4762/640x480,哈狗店,,,,,121.470210,22.666020,09,,
C3_A15010100H_000947,綠堤咖啡館,「綠堤咖啡館」位於南寮大街，是綠島低碳遊程店家中「減碳愛綠島」的店家之一，店內不提供免洗餐具，也不提供外帶服務。「綠堤咖啡館」在綠島已開設約10年光陰，內裡除了提供餐點飲品如：早餐、BBQ、咖啡、簡餐等，也提供遊客遊程推薦與規劃的服務，如民宿、浮潛、租車等多元的旅遊服務項目，希望讓來到綠島的遊客們能盡情享受快樂的小島假期。,臺東縣951綠島鄉南寮村漁港31號,951,臺東縣,綠島鄉,886-8-9672880,7:30-22:00,,https://www.eastcoast-nsa.gov.tw/image/4716/640x480,綠堤咖啡館,,,,,121.472060,22.663900,09,,
C3_A15010100H_000948,澎坊免稅商店 綠島新天地,澎坊免稅商店專業經營百貨零售、免稅服務業，以型塑離島觀光意象為經，以發展離島經濟為緯，活化離島豐富、獨特的海島觀光特色與文化資源，配合離島的遊憩發展模式，推動「文化、觀光、經濟」三位一體的免稅購物商店，並以完整優良的商品、合理的價格、嚴格有序的管理，親切優質服務，打造兼具國際薈萃與地方風情的購物天堂。位於綠島南寮漁港的澎坊免稅商店，集結時尚潮流精品，並擁有知名美妝保養品牌。另外還有經典醇酒、菸品，以及各式風味巧克力、台灣各地特色產品、茶葉與工藝品等旅遊多樣伴手禮。,臺東縣951綠島鄉南寮村漁港9號,951,臺東縣,綠島鄉,886-8-00588458,08:00-20:00(4~9月)；08:00-17:00(10~3月),,https://www.eastcoast-nsa.gov.tw/image/29242/640x480,澎坊免稅商店 綠島新天地,,,,,121.473100,22.661200,09,,商店周邊停車
C3_A15010100H_000953,洛恩‧米薩克,位在都蘭國小前方不遠處的風格小店，有著濃濃部落風的店名-「洛恩‧米薩克」，為一間都蘭在地人開設，由同一家族裡的姊妹們共同經營的舒適空間。「洛恩‧米薩克」分別是姊妹們的父親與母親的名字；店家的風格名片上，印上身穿阿美族傳統服飾的一對年輕男女，正是「洛恩」與「米薩克」兩人。「洛恩‧米薩克」店內提供早午餐、咖啡、下午茶等，另外，在山下還有休閒農場，種有三、四十種農作可供遊園散步，讓來到這裡旅遊的旅客們有不同的都蘭體驗，店內及店家旁邊還有自家姊妹的手作商品及石藝作品，歡迎大家來作客之餘，也能從這裡聽到阿美族的在地生活故事，感受部落的慢生活。,臺東縣959東河鄉都蘭村32鄰274-2號,959,臺東縣,東河鄉,886-8-9531586,11:00~20:30 週一店休,,https://www.eastcoast-nsa.gov.tw/image/4824/640x480,洛恩‧米薩克,,,,,121.228360,22.877120,9,,路邊停車
C3_A15010100H_000954,巨大少年Giant Boy,「巨大少年Giant Boy」是長濱市區街上新興的咖啡店。來自高雄的青年，喜愛長濱鄉美麗的自然環境，過去曾經有在3年內來訪長濱高達8次的紀錄，也因此有了移居長濱生活的念頭。下定決心後，帶著對咖啡的熱情，連同可愛的店狗-「小狗」一起移居長濱，在2015年12月正式開業。小小的店內空間有著輕鬆悠閒的氛圍，店內提供咖啡、飲品與簡單的甜點。標榜「手揀細煉、自家烘培」的手沖咖啡，看得出老闆對咖啡的濃厚興趣與熱情，尤其店內「黑糖咖啡」使用的黑糖，來自長濱在地「阿貴伯」種植的白甘蔗，喝的到在地性十足、與眾不同的黑糖拿鐵香。,臺東縣962長濱鄉長濱村22-1號,962,臺東縣,長濱鄉,886-9-19511710,13:00-17:00 （周二、三公休）,,https://www.eastcoast-nsa.gov.tw/image/4877/640x480,良鎮豬GaBii,,,,,121.453490,23.315920,5,,
C3_A15010100H_000970,佑健康工作室,無,臺東縣959東河鄉興昌村18鄰農場15號,959,臺東縣,東河鄉,886-8-9531580,24小時，網站上運作,,https://www.eastcoast-nsa.gov.tw/image/4962/640x480,佑健康工作室,,,,,121.245980,22.903630,9,,
C3_A15010100H_000990,碧順越南家鄉味,「碧順越南家鄉味」位於成功鎮台11線上，提供台式家常料理及越南風味家常料理，包含台式炒飯、炒麵以及越式豬排飯、南江小河粉、越式春捲等，用料實在、價格親民，歡迎經過成功鎮的朋友不要錯過！,臺東縣961成功鎮中山路148號,961,臺東縣,成功鎮,886-8-9853218,週一-週日 8:00 - 20:00,,https://www.eastcoast-nsa.gov.tw/image/5015/640x480,碧順越南家鄉味,,,,,121.379830,23.104950,1,,路邊停車
C3_A15010100H_000993,百合工作室,「百合工作室」位於花蓮縣豐濱鄉，工作室主人「潘秀嫈」本著對皮雕工藝濃厚的興趣，一頭栽入鑽研與創作長達20多年光陰。「百合」是潘大姊的族語名字，因為音同英語「Lily」百合花之意，因此以「百合工作室」命名。工作室皮雕作品包含鑰匙圈、手環、長短夾、零錢包以及大小包包等，作品風格多元，皮件飾品上的圖紋，多結合在地阿美族、噶瑪蘭族等東海岸原住民族圖騰與意象，加以延伸、變化，近年來潘大姊的兒子更發揮年輕人的創意與對文化研究的精神，設計不少新穎的圖樣提供母親成為創作素材，讓皮雕作品更活潑有創意。目前在豐濱在地的民宿如：石梯緣、緩慢，以及奚卜蘭遊客中心(新太平洋1號店)、後山故事館都可以看到百合工作室的作品，工作室亦接受皮雕DIY體驗，歡迎有興趣的朋友不要錯過！,花蓮縣977豐濱鄉豐濱村光豐路15號,977,花蓮縣,豐濱鄉,886-3-8791591,08:00 - 11:00、13:00 - 16:00,,https://www.eastcoast-nsa.gov.tw/image/5051/640x480,百合工作室,,,,,121.522260,23.601400,9,,路邊停車
C3_A15010100H_000996,AVIS安維斯租車臺東站,無,臺東縣950臺東市新站路227號,950,臺東縣,臺東市,886-3-6565990,08:30 - 20:30,,https://www.eastcoast-nsa.gov.tw/image/5377/640x480,AVIS安維斯租車臺東站,,,,,121.124860,22.792820,9,,
C3_A15010100H_000999,傘下咖啡,「傘下咖啡」鄰近石雨傘遊憩區，位於石傘橋頭，有著童趣般繽紛造型色彩的店家招牌經常吸引過路旅客駐足休息。「傘下咖啡」前身為路邊的小檳榔攤，女主人為本地阿美族人，回鄉後由於自身也是咖啡愛好者，透過重新整修，經營傘下咖啡，希望提供來到石雨傘旅遊的散客群一個休息的處所。小巧、半開放式的的咖啡店內除了咖啡、奶茶等飲品外，還提供厚片土司及鬆餅類簡單的點心，歡迎來到石雨傘的朋友光臨！,臺東縣961成功鎮忠孝里石傘路42號,961,臺東縣,成功鎮,886-9-38760133,09:00-19:00,,https://www.eastcoast-nsa.gov.tw/image/5406/640x480,傘下咖啡,,,,,121.400310,23.175980,9,,
C3_A15010100H_001000,王記 鬼頭刀專賣店,"「王記鬼頭刀魚排」位於成功商水前，老闆的岳父為成功鎮上捕鬼頭刀的達人。由於鬼頭刀為成功鎮上外銷量最大的漁獲，每年約有2,600公噸的漁獲量，加上鬼頭刀魚刺少、肉質鮮美，成為老闆決意推廣的主題魚種。為了讓更多人認識成功鎮的傳統漁業文化，加上仔細研究刀工、炸法等料理方式後，把握每次新鮮魚貨，在24小時內將魚貨處理完成，推出受大家喜愛的魚排、魚柳以及炸魷魚、年糕等產品，後來更研發出魚餃、魚粽等多元商品，讓不少饕客聞香而至，逐漸打響名號。提到店名「王記」，老闆充滿感念的心情說道，自己的母親和岳母當初在創業之初，聯手傾力相助，這兩位母親正好都姓「王」，也因此以「王記」為店家命名，感謝兩位母親的大力支持！全力投入經營後，也因為一家人的用心投入，消費者們才能吃到成功在地最新鮮的鬼頭刀美食！",臺東縣961成功鎮新生路53號,961,臺東縣,成功鎮,886-8-9851870,平日11:00-20:00；例假日11:00-22:00,,https://www.eastcoast-nsa.gov.tw/image/30979/640x480,王記成功鬼頭刀魚排,,,,,121.377690,23.102950,9,,路邊停車
C3_A15010100H_001003,成功豆花,成功豆花為成功鎮在地人開設的風味甜品店，從開業至今已有十幾年光陰。店主一開始和台南的親友學習豆花手藝，回成功後從自家門前開設攤位開始販售，並摸索出不同的豆花配料風味，希望將古早味的豆花口感呈現給消費者們。近年成功豆花將店址遷到現址，亦在公益平台基金會的協助下，店家外觀經過討論設計後，以過去成功日治時期的老屋為發想，打造出目前揉合日式與台灣傳統農村風格的店面；目前除了主打豆花商品外，還有薏仁、冰品類商品，提供客人更多樣的選擇，也成為成功鎮在地頗富名氣的在地甜品店。,臺東縣961成功鎮中山路63號,961,臺東縣,成功鎮,886-8-9854128,週一-週五 9:00-20:00；假日:9:00-18:00 (無固定公休日),,https://www.eastcoast-nsa.gov.tw/image/5565/640x480,成功豆花,,,,,121.378260,23.103630,5,,路邊停車
C3_A15010100H_001004,鯊魚黑幫臺東鯊魚博物館,「鯊魚博物館」位於成功鎮北端台11線路旁，斗大的「鯊魚館」招牌與諸多可愛的鯊魚插畫十分吸睛！店主陳老闆為台東縣成功鎮的漁商，家族有30多年接觸鯊魚的工作經驗，被地方稱為「鯊魚王」。陳老闆因工作接觸海洋，後來有鑒於近10年鯊魚數量驟減，因此決定儘量搜集、保存鯊魚相關資訊與標本，讓更多人認識鯊魚之美，讓海洋環境的保育更能被大家重視。因此，20幾年前便將倉庫改建成台灣第一座鯊魚博物館，展示40多種鯊魚牙齒、標本以及過去獵捕殺的文化及故事，提供民眾免費參觀，更歡迎學校來此進行校外教學。近年鯊魚博物館再轉型，亦提供用餐服務，歡迎民眾前來預約用餐！,臺東縣961成功鎮美山路1-3號,961,臺東縣,成功鎮,886-8-9871668,10:00-19:30( 每週日下午公休、接受預約用餐),,https://www.eastcoast-nsa.gov.tw/image/29517/640x480,鯊魚黑幫,,,,,121.395970,23.142050,9,,園區內停車
C3_A15010100H_001007,哈地喇小吃,位於長濱市區的常民美食小吃「哈地喇」是長濱在地人開設的餐飲店，提供平價美味，「哈地喇」是阿美語「就這樣、就是如此」之意；雖然店面陳設裝潢簡單，不過餐點內容多樣豐富，飯、麵、水餃以及各式湯品、小菜等等皆有，加上老闆總能輕鬆地在忙碌之餘和客人開朗談笑聊天，成為長濱市區經常高朋滿座的餐廳。,臺東縣962長濱鄉長濱村5鄰長濱21號,962,臺東縣,長濱鄉,886-8-9831085,12:00-14:00；17:30-19:00,,https://www.eastcoast-nsa.gov.tw/image/5668/640x480,哈地喇小吃,,,,,121.453320,23.316010,3,,路邊停車
C3_A15010100H_001013,永福野店,「永福野店」位於美麗的長濱鄉永福部落，由永福部落蔡理事長以及在地居民等人共同合作成立。「永福野店」推出長濱在地當季野菜、蔬果、海鮮與永福海鹽、麵包料理的撒野午餐。另一方面，由蔡理事長結合阿美族文化傳承，推出海鹽體驗與傳統文化導覽解說，讓來到長濱鄉的朋友們，可以用自在慢活的步調，感受一趟深度的長濱在地小旅行。半開放的野店空間由蔡理事長親自設計打造，以阿美族的傳統建築形式風格呈現，野店週邊更陳設有傳統家屋模型、農具，以及種植有常見傳統植物；讓遊客在體驗傳統海鹽製作後，還能聽見最在地的阿美族傳統文化與生活故事。永福野店提供在地天然健康的美味無菜單料理，包含「撒野午餐」與「野店下午茶」，均採預約制，用餐4-25人成行；海鹽體驗則歡迎4-20人報名預約。未來野店更開始嘗試種植香草作物，期待推出香草茶包，讓餐飲內容更多元豐富。,臺東縣962長濱鄉竹湖村永福5號,962,臺東縣,長濱鄉,886-9-30710512,皆採預約制,,https://www.eastcoast-nsa.gov.tw/image/6000/640x480,永福野店,,,,,121.434090,23.296220,9,,路邊停車
C3_A15010100H_001015,Umi屋銤海鮮料理,「屋銤」海鮮料理位於台11線11.6k處，「屋銤」正好是日語「海」的意思，而餐廳亦位於美麗的鹽寮海邊，便以此命名。店內主要提供野生海膽、龍蝦、家庭式料理，不少新鮮的當季海鮮和魚貨，由年輕的餐廳老闆親自捕捉現撈，讓來到餐廳用餐的遊客們能享用到東海岸新鮮的美味海產；至今開業三、四年來，也吸引不少饕客前來用餐品嚐！,花蓮縣974壽豐鄉鹽寮村福德46號,974,花蓮縣,壽豐鄉,886-9-30370455,週五~週日 11:00-21:00週一~週四 11:00-15:00、17:00-21:00周三公休週一~週五 11:00-15:00、17:00-21:00週六~週日 11:00-21:00,,https://www.eastcoast-nsa.gov.tw/image/6036/640x480,U MI 屋銤海鮮料理,,,,,121.601250,23.881240,9,,
C3_A15010100H_001016,海風味小吃,「海風味小吃」位於台11線鹽寮村，餐廳原址過去是由在地人開設的雜貨店，後來第二代轉而經營「海風味小吃」餐廳，提供餐廳老闆親自下海捕捉的海產，像是龍蝦、九孔、海膽等，讓來到餐廳用餐的旅客們能享用到東海岸新鮮的美味海產；2016年開始營業，讓鹽寮又多一處可供饕客們選擇的美食餐廳。,花蓮縣974壽豐鄉鹽寮村福德13號,974,花蓮縣,壽豐鄉,886-3-8671176,11:00-14:00、17:00-21:00，週四公休,,https://www.eastcoast-nsa.gov.tw/image/6057/640x480,海風味小吃,,,,,121.600600,23.880130,9,,路邊停車
C3_A15010100H_001022,台11線白蝦,『自己吃得安心的產品才敢分享客人』這是台11線白蝦王老闆給子女的觀念，也是秉持著這份單純的信念去養殖白蝦。利用台東成功鎮特有的海域優勢，以純海水來養殖白蝦，不抽取地下水破壞含水層的資源，雖然純海水養殖的白蝦生長速度較淡水養殖來得慢，但在海水環境裡慢活長大的白蝦口感更為彈牙，不會吃起來粉粉無紮實感。經過10多年經驗的改良，池子採用硬池底設計，讓蝦子的生長環境相較西部沙土池底的混養方式更為乾淨；此外，日夜不間斷盯著池子中善變的水質色澤，其中更是養蝦人的秘訣，而秘訣就陽光與海水，靠著這兩要素來調控水池中的菌藻，不須依賴任何的抗生素與藥劑，便能將健康的白蝦提供給消費者食用。正因為如此，每一批健康長大的白蝦都是歷經自然篩選而脫穎而出，其背後是歷經漫長的生長期，與天然養殖無可避免的低收成率，即使養殖過程中歷經許多風雨，但對於分享健康的信念是王老闆堅持下去的動力。更重要的是，有了健康...,臺東縣961成功鎮光復路55號,961,臺東縣,成功鎮,886-8-9850653,07:00~21:00,,https://www.eastcoast-nsa.gov.tw/image/6135/640x480,台11線白蝦,,,,,121.380310,23.101580,9,,
C3_A15010100H_001037,阿度的店,阿度的店-台東糖廠店;穿越於台東的過去與未來的鐵枝路自行車道起源於91年9月26日，於臺東縣鹿野鄉龍田村創立第一家店。當時看到了關山單車市場的蓬勃發展，再回頭看到龍田豐厚的自然人文條件，決定把單車引進龍田再注入導覽解說的元素，為現在的發展主軸。  以人文情感搭配自行車，體驗生命與自然，希望創立一種人文自行車的新概念，開創更具市場深度的新未來，且本店是臺灣第一家常態性在做自行車結合導覽解說的店家。讓自行車變得更有生命更有價值，而不只是冷冰冰的機械。 讓自然、純真、感動、歡笑和你相擁相依，阿度的店即將蛻變，因為有您的參與。,臺東縣950臺東市中興路二段191號,950,臺東縣,臺東市,886-8-9222468,08:30~17:30,,https://www.eastcoast-nsa.gov.tw/image/6655/640x480,阿度的店logo,,,,,121.129520,22.767270,9,,
C3_A15010100H_001065,項鍊海岸工作室,項鍊海岸工作室以自然與人文藝術建構而成餐飲藝術的環境空間使來訪的客人能體會自然生態環境給予的感動令本工作室建築設計理念以水泥雕塑手作木作及編織藝術以自然環境為基本元素構成,花蓮縣977豐濱鄉石梯坪53-1號,977,花蓮縣,豐濱鄉,886-9-16547580,週一~週三 10:00 - 17:00週五~週六 10:00 - 19:00週日 10:00 - 16:30,,https://www.eastcoast-nsa.gov.tw/image/6908/640x480,項鍊海岸工作室戶外景色,,,,,121.508760,23.480460,9,,
C3_A15010100H_003566,好時好日煎焙咖啡,想要給自己一點時間，離開擁擠的人群，車潮看看山，看看海，仰望藍天白雲，大口呼吸清新的空氣，還能喝杯咖啡？所有的願望，這裡一次幫你全部完成！ 「好時好日煎焙咖啡」的第二間店落腳在好山好水的台東成功。籌備了許久，克服了許多麻煩，雖然很遙遠，卻是最貼近我們理念的地方擁有無敵海景跟山景的「好時好日」...,臺東縣961成功鎮中山東路200號(成功海濱公園),961,臺東縣,成功鎮,886-9-12830379,14:00 pm - 19:00 pm六日（含國定假日）：AM10:00-19:00*每週四公休,,https://www.eastcoast-nsa.gov.tw/image/29122/640x480,好時好日大門,,,,,121.384970,23.104040,9,,
C3_A15010200H_000001,望安 CAFE【馬公市】,鬧中取靜的望安茶坊，是一處能讓您ENJOY在JAZZ浪漫氣氛中的餐飲空間。,澎湖縣馬公市仁愛路2號,880,澎湖縣,馬公市,886-6-9265091,Sun 14:00~23:59；Mon 14:00~23:59；Tue 14:00~23:59；Wed 14:00~23:59；Thu 14:00~23:59；Fri 14:00~23:59；Sat 14:00~23:59,,,,,,,,119.568160,23.565030,01,,
C3_A15010200H_000002,美德西點麵包店(中華店)【馬公市】,美德的麵包種類繁多、蛋糕樣式多變，加上不斷創新的口味，讓美德在近年競爭激烈的麵包市場中，仍舊保有不敗地位。,澎湖縣馬公市中華路74號,880,澎湖縣,馬公市,886-6-9263440,Sun 09:00~22:00；Mon 09:00~22:00；Tue 09:00~22:00；Wed 09:00~22:00；Thu 09:00~22:00；Fri 09:00~22:00；Sat 09:00~22:00,,,,,,,,119.572450,23.570930,05,,
